position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
67,3,19,27,Адмиралтейский,"Гороховая ул, 27",50,24 000 000,28 000 000,У нас дороже на 4 000 000 (16.7%),4 000 000,16.7%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/gorokhovaya-ul-27/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19833"",""ссылка"")","По адресу есть, но площадь другая",1,"На сайте sale 55.3 м² 28 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/19833"",""ссылка"")"
68,3,20,83,Калининский,"Полюстровский пр-кт, 83 И",6902,300 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/polyustrovskiy-pr-kt-d-83/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
69,3,21,102148619,,"Мурманское шоссе 12-й км, 2А",2880,285 120 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/murmanskoe-shosse-12-y-km-2a-102148619/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
70,3,22,770059651,,"Мурманское шоссе 12-й км, 2А",1440,142 560 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/murmanskoe-shosse-12-y-km-2a-770059651/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
71,3,23,30,,"Швецова ул, 30",893,77 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/shvetsova-ul-30/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
72,3,24,,Красногвардейский,"Республиканская ул, 8А",728.4,158 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/respublikanskaya-ul-8a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
73,4,1,16,Центральный,"Захарьевская ул, 16",180,6 900 000,0,У нас дешевле на 6 900 000 (100.0%),-6 900 000,-100.0%,any_type,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/zakharevskaya-ul-16/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19660"",""ссылка"")","У нас аренда, у конкурента продажа",1,"Архив rent 184.1 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/19660"",""ссылка"")"
74,4,2,9,Центральный,"Жуковского ул, 7-9",182,89 900 000,79 300 000,У нас дешевле на 10 600 000 (11.8%),-10 600 000,-11.8%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/zhukovskogo-ul-d-7-9/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11035"",""ссылка"")",Совпало,3,"Архив rent 182 м² 579 000 =HYPERLINK(""https://app.worldcafe.ru/object/11035"",""ссылка"") | На сайте sale 182 м² 79 300 000 =HYPERLINK(""https://app.worldcafe.ru/object/11035"",""ссылка"") | Архив business_sale 182 м² 3 900 000 =HYPERLINK(""https://app.worldcafe.ru/object/11035"",""ссылка"")"
75,4,3,17,Всеволожский,"Воронцовский б-р, 17",149,62 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vorontsovskiy-b-r-17/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
76,4,4,,Приморский,"Богатырский пр-кт, 7к9",1499,380 000 000,8 500 000,У нас дешевле на 371 500 000 (97.8%),-371 500 000,-97.8%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/bogatyrskiy-pr-kt-7k9/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12588"",""ссылка"")","По адресу есть, но площадь другая",3,"Архив rent 257 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/19671"",""ссылка"") | Архив rent 100 м² 80 000 =HYPERLINK(""https://app.worldcafe.ru/object/12588"",""ссылка"") | Архив sale 100 м² 8 500 000 =HYPERLINK(""https://app.worldcafe.ru/object/12588"",""ссылка"")"
77,4,5,1415112271,Красногвардейский,"Гранитная ул, 42 А",1339.7,385 819 200,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-granitnaya-1415112271/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
78,4,6,1764319219,Петроградский,"Добролюбова пр-кт, 18а А",414,148 212 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-dobrolyubova-d-18a-1764319219/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
79,4,7,523729843,Петроградский,"Добролюбова пр-кт, 18а А",414,148 212 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-dobrolyubova-d-18a-523729843/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
80,4,8,1256883616,Приморский,"Ланское ш, 65литераА",49,26 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lanskoe-sh-65literaa-1256883616/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
81,4,9,365118082,Приморский,"Ланское ш, 65литераА",137,43 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lanskoe-sh-65literaa-365118082/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
82,4,10,,Приморский,"Ланское ш, 65литераА",190,49 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lanskoe-sh-65literaa/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
83,4,11,1000425339,,Новоселье п.,99.8,24 960 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosele-p-1000425339/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
84,4,12,58418339,,Новоселье п.,94.8,23 692 500,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosele-p-58418339/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
85,4,13,999756178,,Янино-1 уч-к,88.3,15 830 397,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/yanino-1-uch-k-999756178/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
86,4,14,,,Янино-1 уч-к,64.1,12 629 166,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/yanino-1-uch-k/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
87,4,15,2069245488,,Новоселье п.,72.9,14 582 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosele-p-2069245488/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
88,4,16,,,Новоселье п.,67.1,13 412 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosele-p/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
89,4,17,2,Лаголово,"Лаголово дер., 2",18.9,8 492 148,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
90,4,18,1942649527,,Лаголово дер.,85.1,14 516 358,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-1942649527/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
91,4,19,294204414,,Лаголово дер.,43.2,9 035 280,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-294204414/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
92,4,20,446154511,,Лаголово дер.,57.8,12 088 870,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-446154511/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
93,4,21,1593116526,,Мурино г.,54.7,14 799 228,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/murino-g-1593116526/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
94,4,22,1177869988,,Мурино г.,73.8,18 334 666,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/murino-g-1177869988/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
95,4,23,937451214,,Скотное дер.,88.8,13 326 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der-937451214/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
96,4,24,228419543,,Скотное дер.,50.9,7 627 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der-228419543/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
97,5,1,1645303019,,Скотное дер.,64.2,9 625 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der-1645303019/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
98,5,2,689151577,,Скотное дер.,43.7,7 040 530,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der-689151577/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
99,5,3,858587370,,Скотное дер.,82.3,12 348 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der-858587370/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
100,5,4,,,Скотное дер.,86.4,12 964 500,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/skotnoe-der/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
101,5,5,1835988823,,Виллозское г.п.,147.1,35 180 337,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-1835988823/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
102,5,6,1880209685,,Виллозское г.п.,105.7,24 842 779,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-1880209685/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
103,5,7,1695344423,,Виллозское г.п.,102.9,24 529 043,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-1695344423/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
104,5,8,1640340625,,Виллозское г.п.,124.8,27 273 424,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-1640340625/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
105,5,9,45926473,,Виллозское г.п.,166.7,39 579 336,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-45926473/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
106,5,10,1528062831,,Виллозское г.п.,139.6,30 477 987,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p-1528062831/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
107,5,11,,,Виллозское г.п.,94.8,23 770 338,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/villozskoe-g-p/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
108,5,12,675241557,,Лаголово дер.,116.9,20 120 828,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-675241557/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
109,5,13,1817799514,,Лаголово дер.,112.1,18 198 314,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-1817799514/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
110,5,14,53510736,,Лаголово дер.,33.4,10 427 480,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-53510736/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
111,5,15,979636662,,"Центральная ул., д. 30 к 2",69.8,14 786 888,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/tsentralnaya-ul-d-30-k-2-979636662/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
112,5,16,1833462499,,"Центральная ул., д. 30 к 2",109.2,19 236 888,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/tsentralnaya-ul-d-30-k-2-1833462499/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
113,5,17,616889017,,"Центральная ул., д. 30 к 2",94.5,16 620 888,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/tsentralnaya-ul-d-30-k-2-616889017/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
114,5,18,2,,"Центральная ул., д. 30 к 2",69.7,13 552 887,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/tsentralnaya-ul-d-30-k-2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
115,5,19,2007276624,,Новосаратовка дер.,128.8,27 611 227,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosaratovka-der-2007276624/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
116,5,20,853113999,,Новосаратовка дер.,220.1,46 407 726,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/novosaratovka-der-853113999/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
117,5,21,1848170969,,Новосаратовка дер.,360,147 450 456,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosaratovka-der-1848170969/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
118,5,22,,,Новосаратовка дер.,75.2,17 975 542,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/novosaratovka-der/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
119,5,23,241965174,,Лаголово дер.,31.6,8 999 996,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-241965174/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
120,5,24,553081250,,Лаголово дер.,239.3,76 678 213,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-553081250/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
121,6,1,1927759881,,Лаголово дер.,79.2,19 733 473,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-1927759881/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
122,6,2,439422606,,Лаголово дер.,170.4,38 632 258,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/lagolovo-der-439422606/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
